ID,Verb,Variable,NewVal,Comment,Reviewer
GPHY12_WW_A2_202_9-I,Flag,GrainYieldWet_P2,,"Potential loss of sample, a note indicated mice damage",Bryan Carlson
GPHY12_SW_C2_217_24-I,Flag,GrainYieldWet_P2,,"Potential loss of sample, a note indicated mice damage",Bryan Carlson
GPHY12_WW_A3_227_9-J,Flag,GrainYieldWet_P2,,"Potential loss of sample, a note indicated mice damage",Bryan Carlson
GPHY12_WW_A6_231_13-J,Flag,GrainYieldWet_P2,,"Potential loss of sample, a note indicated mice damage",Bryan Carlson
GPHY12_WW_A1_249_9-K,Flag,GrainYieldWet_P2,,"Potential loss of sample, a note indicated mice damage",Bryan Carlson
GPHY12_WW_A3_251_11-K,Flag,GrainYieldWet_P2,,"Potential loss of sample, a note indicated mice damage",Bryan Carlson
GPHY12_WW_A6_255_15-K,Flag,GrainYieldWet_P2,,"Potential loss of sample, a note indicated mice damage",Bryan Carlson
GPHY12_WW_A1_272_9-L,Flag,GrainYieldWet_P2,,"Potential loss of sample, a note indicated mice damage",Bryan Carlson
GPHY12_WW_A3_274_11-L,Flag,GrainYieldWet_P2,,"Potential loss of sample, a note indicated mice damage",Bryan Carlson
GPHY12_WW_A6_278_15-L,Flag,GrainYieldWet_P2,,"Potential loss of sample, a note indicated mice damage",Bryan Carlson
GPHY12_WW_A1_348_11-O,Flag,GrainYieldWet_P2,,"Potential loss of sample, a note indicated mice damage",Bryan Carlson
GPHY12_WW_A4_351_14-O,Flag,GrainYieldWet_P2,,"Potential loss of sample, a note indicated mice damage",Bryan Carlson
GPHY12_WW_B4_359_22-O,Flag,GrainYieldWet_P2,,"Potential loss of sample, a note indicated mice damage",Bryan Carlson
GPHY12_SW_B2_379_20-P,Flag,GrainYieldWet_P2,,"Potential loss of sample, a note indicated mice damage",Bryan Carlson
GPHY12_WW_A4_397_16-Q,Flag,GrainYieldWet_P2,,"Potential loss of sample, a note indicated mice damage",Bryan Carlson
GPHY12_WW_A5_422_18-R,Flag,GrainYieldWet_P2,,"Potential loss of sample, a note indicated mice damage",Bryan Carlson
GPHY12_WW_A5_2_6-A,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_A6_4_8-A,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_B4_9_13-A,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_A4_22_5-B,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_B4_30_13-B,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_A3_45_5-C,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_A3_46_6-C,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_A5_48_8-C,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_A2_69_4-D,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_A4_73_8-D,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_A5_101_9-E,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_SW_B1_103_11-E,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_SW_C2_139_21-F,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_A2_150_7-G,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_B4_160_17-G,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_A1_175_6-H,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_A1_176_7-H,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_A4_179_10-H,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_A1_201_8-I,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_A2_202_9-I,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_SW_C2_217_24-I,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_A3_227_9-J,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_A6_231_13-J,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_A1_249_9-K,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_A3_251_11-K,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_A6_255_15-K,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_A1_272_9-L,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_A3_274_11-L,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_A6_278_15-L,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_A1_348_11-O,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_A4_351_14-O,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_B4_359_22-O,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_SW_B2_379_20-P,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_A4_397_16-Q,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
GPHY12_WW_A5_422_18-R,Flag,ResidueMassWetPerArea_P2,,"Potential loss of grain sample, a note indicated mice damage; effects residue since residue calculated from taking grain mass from biomass",Bryan Carlson
CF13GPSW_284_22-L,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_125_8-F,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSB_101_10-E,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_188_20-H,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_136_19-F,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_397_17-Q,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_30_14-B,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_187_19-H,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_260_21-K,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_32_16-B,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_227_10-J,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_10_15-A,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_372_14-P,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_326_14-N,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_69_5-D,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_161_19-G,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_418_15-R,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_213_21-I,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_324_12-N,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_311_24-M,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: Spilled | For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_336_24-N,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_299_12-M,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_149_7-G,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSB_277_15-L,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_251_12-K,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_19_3-B,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_300_13-M,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSB_3_8-A,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_349_13-O,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_98_7-E,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_393_13-Q,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_202_10-I,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSB_205_13-I,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_152_10-G,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_298_11-M,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_70_6-D,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSB_128_11-F,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_21_5-B,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_0_5-A,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_249_10-K,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_124_7-F,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_20_4-B,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_97_6-E,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_420_17-R,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSB_302_15-M,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_275_13-L,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_348_12-O,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSB_206_14-I,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_46_7-C,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_371_13-P,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_99_8-E,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_236_19-J,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_350_14-O,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_274_12-L,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_228_11-J,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_22_6-B,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_203_11-I,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_325_13-N,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSB_399_19-Q,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSB_230_13-J,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_373_15-P,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_201_9-I,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSB_74_10-D,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSB_73_9-D,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_395_15-Q,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_178_10-H,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_225_8-J,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_151_9-G,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_44_5-C,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_419_16-R,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSB_180_12-H,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_396_16-Q,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_135_18-F,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_108_17-E,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_239_22-J,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_214_22-I,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_160_18-G,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_54_15-C,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_162_20-G,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_107_16-E,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_18_2-B,Flag,GrainYieldAirDry_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff",Bryan Carlson
CF13GPSW_284_22-L,Flag,ResidueMassAirDryPerArea_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff. Impacts residue since residue calculated by taking grain mass from biomass",Bryan Carlson
CF13GPSW_125_8-F,Flag,ResidueMassAirDryPerArea_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff. Impacts residue since residue calculated by taking grain mass from biomass",Bryan Carlson
CF13GPSB_101_10-E,Flag,ResidueMassAirDryPerArea_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff. Impacts residue since residue calculated by taking grain mass from biomass",Bryan Carlson
CF13GPSW_188_20-H,Flag,ResidueMassAirDryPerArea_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff. Impacts residue since residue calculated by taking grain mass from biomass",Bryan Carlson
CF13GPSW_136_19-F,Flag,ResidueMassAirDryPerArea_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff. Impacts residue since residue calculated by taking grain mass from biomass",Bryan Carlson
CF13GPSW_397_17-Q,Flag,ResidueMassAirDryPerArea_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff. Impacts residue since residue calculated by taking grain mass from biomass",Bryan Carlson
CF13GPSW_30_14-B,Flag,ResidueMassAirDryPerArea_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff. Impacts residue since residue calculated by taking grain mass from biomass",Bryan Carlson
CF13GPSW_187_19-H,Flag,ResidueMassAirDryPerArea_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff. Impacts residue since residue calculated by taking grain mass from biomass",Bryan Carlson
CF13GPSW_260_21-K,Flag,ResidueMassAirDryPerArea_P2,,"Note on original grain mass measurement: For the red ones, the air valve of the blowing machine was completely open and has blown some grain with the chaff. Impacts residue since residue calculated by taking grain mass from biomass",Bryan Carlson
